customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
315,Cynthia Rios,brettgarrett.315@example.net,Romania,2022-07-23,Standard,2666.06
316,Kelly Wallace,smiththomas.316@example.org,Algeria,2020-06-24,Basic,233.94
317,James Cross,lisa62.317@example.com,Bosnia and Herzegovina,2023-01-08,Basic,236.93
318,Robert Baxter,edwardsnicole.318@example.org,Norway,2025-05-14,Basic,260.66
319,Jessica Bowen,caseyelliott.319@example.net,Niue,2024-03-10,Standard,246.57
320,Angelica Garcia,samanthajensen.320@example.com,Sao Tome and Principe,2025-12-20,Basic,135.91
321,Charles Hill,lawrencepatrick.321@example.com,Belize,2020-11-04,Standard,2984.84
322,Todd Johnson,angelagreene.322@example.net,Tanzania,2020-01-27,Standard,897.06
323,Elizabeth Brown,jamie98.323@example.org,Ukraine,2023-08-31,Standard,255.77
324,Andrea Oneal,troyrodriguez.324@example.com,American Samoa,2021-03-12,Standard,979.91
325,Joshua Thompson,sarah26.325@example.net,Latvia,2023-12-21,Basic,326.71
326,Thomas Fry,smithcarlos.326@example.com,Indonesia,2026-01-16,Standard,1733.8
327,Angela Herrera,courtney86.327@example.com,Nicaragua,2022-04-03,Standard,391.98
328,Valerie Moore,joshuacollins.328@example.net,Greece,2023-09-03,Basic,632.34
329,Andrea Hale,wwillis.329@example.net,Saint Lucia,2024-07-22,Premium,16859.02
330,Logan Brown,brianmiller.330@example.com,Papua New Guinea,2021-01-01,Basic,170.53
331,Jon Reed,davidzimmerman.331@example.net,Maldives,2025-12-31,Basic,638.73
332,Patricia Johnson,gary24.332@example.net,Sri Lanka,2021-05-10,Basic,289.14
333,Laura Jones,enelson.333@example.com,Korea,2025-05-27,Basic,338.49
334,Raymond Shannon,brian92.334@example.com,Peru,2024-05-30,Standard,2821.89
335,Alexandria Williams,perezwilliam.335@example.org,Haiti,2020-12-10,Standard,2697.33
336,Suzanne Yang,lmora.336@example.org,Italy,2024-11-05,Basic,300.09
337,Roger Duncan,marcbutler.337@example.net,British Indian Ocean Territory (Chagos Archipelago),2021-04-24,Basic,390.49
338,Andrea Marshall,whitelinda.338@example.org,Finland,2024-01-03,Standard,1002.27
339,Eddie Mueller,mark87.339@example.org,Saint Vincent and the Grenadines,2026-06-01,Premium,11277.82
340,Dr. Morgan Payne PhD,stevenvargas.340@example.com,Canada,2026-05-16,Standard,2109.34
341,Ryan Wiley,randolphandrew.341@example.net,Zambia,2025-10-28,Standard,459.47
342,William Barnes,aaron64.342@example.org,Bahamas,2023-04-21,Standard,2775.56
343,Kelly Haynes,jenniferdavis.343@example.org,Holy See (Vatican City State),2023-09-28,Basic,575.1
344,Casey Wilkins,fvillegas.344@example.net,Belarus,2022-01-03,Basic,77.4
345,Samuel Howe,grahamtamara.345@example.org,India,2026-02-26,Standard,2633.17
346,Brandy Carrillo,louis43.346@example.org,Botswana,2023-03-11,Standard,2282.31
347,Joshua Oconnell,danielcole.347@example.com,Cote d'Ivoire,2025-02-27,Standard,1076.76
348,Robert Torres,qparker.348@example.org,Romania,2022-05-28,Standard,1660.01
349,David Kelly,lewismelissa.349@example.org,Malaysia,2024-12-13,Standard,2608.37
350,Jared Chavez,byrdjorge.350@example.org,San Marino,2021-07-02,Premium,19426.26
351,Antonio Norman,codygarcia.351@example.org,Cyprus,2024-11-26,Standard,987.02
352,Maria Aguilar,jamesmorales.352@example.net,Eritrea,2020-04-22,Standard,2021.56
353,Carl Stein,johnsoncaleb.353@example.net,Switzerland,2020-09-12,Standard,2608.69
354,Jessica Ramsey,david70.354@example.org,Luxembourg,2022-05-10,Premium,19787.0
355,Cody Ramirez,reyesronald.355@example.com,Turks and Caicos Islands,2023-03-23,Standard,398.01
356,Kathleen Andrade,austinharvey.356@example.org,Lesotho,2024-10-03,Premium,11065.2
357,Stephen Fox,millerpatrick.357@example.com,Norfolk Island,2022-05-26,Standard,2646.26
358,Richard Cooper,mayokimberly.358@example.com,Mongolia,2020-02-15,Standard,208.84
359,Alyssa Cochran,paul20.359@example.com,Fiji,2022-03-05,Standard,1424.26
360,Yvonne Dickson,stokesthomas.360@example.com,Bolivia,2022-12-08,Premium,12515.58
361,Zachary Robinson,dianeadams.361@example.net,Tanzania,2023-08-20,Basic,421.19
362,Evan Rojas,lkelly.362@example.org,Guinea-Bissau,2024-04-21,Standard,2251.76
363,Kristine Lopez,warnermichael.363@example.net,Sudan,2021-08-27,Standard,383.46
364,Anthony Guzman,lweaver.364@example.com,Angola,2024-01-30,Standard,2399.17
365,Gina Thompson,nsmith.365@example.org,Spain,2024-03-22,Basic,226.54
366,Patricia Mathis,brian29.366@example.net,Tokelau,2025-03-11,Basic,659.38
367,Eric Taylor,susan56.367@example.net,Cayman Islands,2023-06-28,Standard,1374.57
368,Michael Hoffman,fconner.368@example.net,Tuvalu,2025-06-02,Standard,320.17
369,Michael Anderson,jeffrey92.369@example.com,Saint Lucia,2021-06-25,Standard,2898.96
370,Patricia Bradley,rushstacy.370@example.com,Cocos (Keeling) Islands,2024-10-03,Standard,2385.54
371,Taylor Taylor,samantha93.371@example.net,Samoa,2020-04-21,Standard,1173.88
372,Tracey Underwood,youngtoni.372@example.org,Paraguay,2020-09-08,Premium,6860.49
373,Hayley Buchanan,sean43.373@example.org,Saint Helena,2025-10-12,Basic,471.17
374,Stacey Snyder,williamssamuel.374@example.com,Honduras,2023-03-06,Basic,789.84
375,Melissa Martin,amy17.375@example.net,Barbados,2024-02-25,Standard,1012.47
376,Christopher Bennett,phillipslucas.376@example.org,Saint Martin,2024-01-13,Basic,758.62
377,William Barry,paynerachael.377@example.org,Romania,2024-08-23,Standard,1125.08
378,Brooke Garcia,reynoldsdesiree.378@example.net,Costa Rica,2021-08-22,Standard,2171.47
379,Mary Evans,robertspencer.379@example.net,Bhutan,2021-03-11,Basic,305.39
380,Isaac Patterson,longandrea.380@example.com,French Polynesia,2020-04-13,Standard,438.15
381,Edgar Miller,bgonzalez.381@example.org,Tanzania,2025-10-12,Standard,2821.33
382,Deborah May,parkerraymond.382@example.com,Iceland,2021-06-30,Standard,659.0
383,Dennis Marshall,nathanjames.383@example.org,Czech Republic,2023-11-05,Premium,19004.45
384,Rhonda Gutierrez,,Saudi Arabia,2023-01-15,Standard,489.26
385,Joseph Camacho,angelarandall.385@example.net,Lebanon,2021-01-31,Standard,947.45
386,Kenneth Black,thomasmiller.386@example.net,Montserrat,2022-10-07,Standard,2778.59
387,Carol Lewis,davidtodd.387@example.org,Congo,2020-07-22,Premium,13853.74
388,Zachary Burton,bradmiller.388@example.net,Syrian Arab Republic,2021-03-07,Standard,730.55
389,Kristen Gates,luis11.389@example.com,Mali,2020-12-07,Basic,473.67
390,Kelly Barnes,astark.390@example.net,Israel,2025-07-06,Premium,5247.04
391,Kristine Garcia,eddiematthews.391@example.org,France,2023-10-17,Standard,2648.44
392,Mr. Andrew Hill,natalie46.392@example.net,Cambodia,2026-03-10,Basic,39.86
393,Patrick Mccall,vwilliams.393@example.net,Ukraine,2022-11-30,Basic,423.82
394,Shannon Cohen,andrew44.394@example.com,Trinidad and Tobago,2021-05-06,Premium,3142.51
395,Erica Daniel,dennismccann.395@example.com,Netherlands,2024-01-26,Basic,556.02
396,Olivia Camacho,lopezjason.396@example.com,Swaziland,2026-03-20,Basic,748.64
397,Jennifer Deleon,robertsonerik.397@example.com,Malta,2023-07-24,Standard,2526.99
398,Danielle Bryant,thompsonnancy.398@example.org,Uruguay,2020-02-13,Basic,297.38
399,Madison Martinez,janet45.399@example.com,Antarctica (the territory South of 60 deg S),2022-01-11,Basic,189.52
400,Karen Arnold,nathanwheeler.400@example.org,Guatemala,2026-03-08,Standard,538.88
401,Alexander Williams,marygreen.401@example.net,Timor-Leste,2023-06-19,Standard,2646.15
402,Matthew Palmer,mercedesholland.402@example.net,Tonga,2026-05-13,Basic,64.89
403,Alejandra King,wellsdavid.403@example.org,Sri Lanka,2023-05-28,Basic,503.06
404,Judy Robinson,jennifer46.404@example.com,Gabon,2020-01-30,Standard,1228.35
405,Dr. Sara Hoffman DDS,asilva.405@example.net,Finland,2025-11-01,Basic,796.62
406,Margaret Hensley MD,gabrielle71.406@example.com,Rwanda,2025-02-06,Basic,407.06
407,Rebekah Greene,jacob83.407@example.org,Panama,2024-10-12,Basic,439.03
408,Jason Price,erin07.408@example.com,Argentina,2026-06-27,Basic,734.31
409,Rachel Knox,matthewreeves.409@example.net,Paraguay,2021-04-24,Premium,19453.46
410,John Figueroa,william28.410@example.org,Saint Kitts and Nevis,2026-01-21,Premium,12505.46
411,Henry Garner,staceylam.411@example.net,Gambia,2021-07-22,Standard,2429.31
412,Edward York,vfrench.412@example.com,Latvia,2026-06-28,Standard,1977.35
413,Steve Mason,delacruzbrandy.413@example.net,Trinidad and Tobago,2021-04-12,Standard,1396.72
414,Brittany Gay,amoreno.414@example.org,Guam,2023-09-05,Basic,45.85
415,Mike Maxwell,dbenitez.415@example.org,Libyan Arab Jamahiriya,2025-04-11,Basic,574.2
416,Jesse Clark,crystal25.416@example.net,Singapore,2020-07-09,Standard,2160.74
417,Jeffrey Jordan,barbaramoore.417@example.org,Japan,2020-06-11,Basic,93.36
418,Jake Smith,creyes.418@example.net,Gibraltar,2025-09-06,Premium,6141.24
419,Michael Cooper,andrewsmith.419@example.net,Bulgaria,2020-05-27,Standard,2249.96
420,Angel Fry,reyesbrianna.420@example.org,Korea,2024-02-07,Premium,4694.82
421,Colin Vaughan,ryan25.421@example.com,Uruguay,2026-04-10,Standard,2134.62
422,Mrs. Alison Wagner,osmith.422@example.net,British Virgin Islands,2024-02-10,Standard,2210.34
423,Joseph Williams,jennifer06.423@example.net,Australia,2023-03-20,Basic,282.68
424,Jeremy Martinez,valdezandrew.424@example.net,El Salvador,2022-10-15,Standard,922.91
425,Alexandra Fisher,nmiles.425@example.net,Bolivia,2024-04-07,Standard,1244.51
426,Lisa Campbell,cindy26.426@example.org,Slovenia,2023-10-28,Premium,8465.54
427,Valerie Howard,jimenezchelsea.427@example.com,Ireland,2023-05-10,Premium,12926.36
428,Karen Young,ethan87.428@example.org,American Samoa,2021-01-10,Basic,595.08
429,Travis Chan Jr.,meadowsmary.429@example.net,Saint Kitts and Nevis,2024-06-06,Basic,689.4
430,Elizabeth Marshall MD,conwaydawn.430@example.com,China,2024-12-11,Standard,283.98
431,Parker Davis,phelpsmichael.431@example.net,Senegal,2024-09-27,Standard,2234.34
432,Hunter Kim,smithdevon.432@example.net,Nigeria,2020-07-02,Standard,1079.72
433,James Rivers,natalie15.433@example.com,Faroe Islands,2024-09-12,Standard,2548.2
434,Rebecca Wilson,evaughn.434@example.com,Qatar,2024-11-17,Standard,412.01
435,Kevin Pham,jarvismegan.435@example.org,Philippines,2021-03-23,Premium,11921.14
436,Shari Hobbs,ywhite.436@example.com,Saint Lucia,2025-09-04,Standard,1736.29
437,Arthur Pena,timothyfreeman.437@example.com,American Samoa,2023-07-03,Standard,1114.23
438,Melissa Montgomery,tiffanysantiago.438@example.com,Jersey,2023-02-27,Standard,2916.86
439,Ryan Grant,timothyalvarado.439@example.net,New Zealand,2024-10-30,Premium,3924.62
440,Sarah Booth,smithsarah.440@example.net,Belarus,2023-05-30,Standard,581.91
441,Daniel Schneider,vflores.441@example.com,Iraq,2023-08-23,Standard,2003.93
442,Scott West,christianwallace.442@example.net,British Indian Ocean Territory (Chagos Archipelago),2022-02-01,Standard,1640.04
443,Andrew Dunn,bmcgee.443@example.org,Sweden,2026-03-15,Standard,940.51
444,Jordan Clark,connersylvia.444@example.net,Paraguay,2026-06-25,Standard,1051.96
445,Sarah Rivera,xclements.445@example.org,Seychelles,2020-11-14,Basic,125.62
446,Brent Hopkins,xmoran.446@example.net,Afghanistan,2024-11-25,Basic,694.21
447,Brian Prince,michael48.447@example.net,Lithuania,2020-02-26,Premium,12251.34
448,Levi Lopez,lydianewton.448@example.com,Venezuela,2022-06-20,Basic,195.87
449,Ashley Perry,ylewis.449@example.org,Vanuatu,2026-06-26,Basic,314.74
450,Kathy Maynard,bartonshannon.450@example.net,Albania,2021-03-02,Standard,2738.72
451,Mr. Thomas Thompson,tranryan.451@example.net,Mozambique,2022-07-09,Standard,2683.16
452,Lisa Morris,jessicaanderson.452@example.com,Turkmenistan,2021-06-20,Standard,393.5
453,Denise Stuart,mbarnes.453@example.net,French Polynesia,2024-11-13,Premium,13773.8
454,Stacey Hunt,iballard.454@example.com,Tajikistan,2023-02-06,Basic,122.38
455,Miguel Parks,jennifer83.455@example.org,Uruguay,2023-12-19,Standard,790.47
456,Melissa Morris,tinasantos.456@example.org,Brazil,2026-04-20,Standard,2619.78
457,Megan English,anna99.457@example.net,Martinique,2023-06-26,Standard,2706.53
458,James Brown,natalie60.458@example.net,Azerbaijan,2024-11-27,Premium,3488.45
459,Brianna Brown,josephfloyd.459@example.com,Slovenia,2020-08-27,Premium,17730.62
460,Ashley Parrish,james80.460@example.com,Saint Vincent and the Grenadines,2021-06-09,Standard,2239.78
461,Rebecca Horton,juliahoffman.461@example.org,Puerto Rico,2026-05-01,Standard,2371.99
462,Juan Smith,housepaul.462@example.net,El Salvador,2025-09-30,Basic,633.45
463,Susan Bush,christinenorman.463@example.com,Oman,2024-05-22,Standard,1620.25
464,Tracey Phillips,kari89.464@example.org,Christmas Island,2022-07-12,Standard,2851.34
465,Andrew Ramirez,lopezglenn.465@example.net,Estonia,2021-05-02,Basic,160.29
466,Michael Moore,eugenesingleton.466@example.org,Cape Verde,2025-09-10,Premium,11089.37
467,Krista Jones,candice94.467@example.com,Russian Federation,2025-04-01,Standard,1091.95
468,Caitlin Daniels,alicia28.468@example.org,Iraq,2021-08-13,Basic,657.94
469,Isaac Robinson,baileynicole.469@example.net,Sao Tome and Principe,2023-12-11,Standard,431.56
470,Michael Griffin,wbarajas.470@example.net,United Kingdom,2024-02-19,Premium,9806.21
471,Robert Wilson,susanfleming.471@example.com,Equatorial Guinea,2023-03-11,Standard,2365.74
472,Jill Williams,angel85.472@example.net,Ukraine,2026-03-12,Premium,7622.14
473,Tyler Medina,lukemiller.473@example.org,Albania,2020-10-30,Standard,873.33
474,Jessica Garcia,clarkcrystal.474@example.org,Mauritania,2021-09-21,Premium,6725.88
475,Allison Love,elucas.475@example.net,Argentina,2020-08-20,Standard,2198.05
476,Laura Perez,jonesgregory.476@example.com,Eritrea,2024-08-19,Premium,7162.09
477,Alan Nunez,ohughes.477@example.com,Martinique,2024-04-21,Premium,9248.3
478,Mercedes Jones,maychristine.478@example.net,Vanuatu,2026-08-08,Standard,1727.87
479,Preston Kim,robertsgina.479@example.net,Indonesia,2023-08-17,Premium,18933.68
480,Rebecca Atkinson,wellsamanda.480@example.org,French Polynesia,2021-01-02,Basic,635.48
481,Tina Smith,kennetheaton.481@example.net,Tunisia,2023-01-06,Standard,718.79
482,Joshua Miller,davidsmith.482@example.net,Cote d'Ivoire,2020-08-03,Standard,2672.64
483,Luis King,jason82.483@example.org,Brazil,2024-06-26,Premium,17205.81
484,Tara Gamble,emilybradley.484@example.org,Kyrgyz Republic,2024-07-04,Standard,2286.63
485,Kevin Lynn,robertscarlos.485@example.org,Guinea-Bissau,2025-09-25,Standard,1647.34
486,Stephanie Stewart,emilyyoung.486@example.com,Korea,2022-04-09,Basic,55.85
487,Holly Stewart,christina49.487@example.org,Japan,2022-01-27,Standard,2192.21
488,Margaret Hill,adamsanchez.488@example.org,Guyana,2020-06-22,Standard,1651.36
489,Ian Torres,erinrivera.489@example.com,Micronesia,2022-10-10,Standard,1067.37
490,Brenda Ryan,thompsoncatherine.490@example.com,Estonia,2023-03-06,Basic,7.95
491,Robin Riley,lunapatricia.491@example.net,Seychelles,2025-01-16,Standard,846.94
492,Kimberly Valdez,rebeccaarnold.492@example.net,Canada,2025-01-14,Standard,1895.93
493,Jordan Sanders,philip94.493@example.org,Macao,2020-12-08,Basic,89.85
494,Nicole Taylor,batesmelanie.494@example.net,Cayman Islands,2021-11-27,Basic,524.33
495,Karen Howard,ashleyknight.495@example.org,Cyprus,2023-06-03,Standard,2495.08
496,Michael Holmes,qhall.496@example.com,Somalia,2022-03-29,Basic,254.54
497,Mrs. Michele Boyd,paul70.497@example.org,Switzerland,2020-03-03,Basic,65.59
498,Jamie Gray,mary49.498@example.net,Namibia,2025-08-27,Premium,4514.58
499,Heather Parrish,,Libyan Arab Jamahiriya,2024-11-20,Basic,286.33
500,Jessica Hall,aeaton.500@example.net,Malaysia,2023-06-24,Standard,2477.62
501,Ruth Guerrero,jason22.501@example.com,Israel,2022-02-14,Standard,1975.98
502,Christopher Whitaker,jennifer77.502@example.com,Angola,2025-08-19,Standard,2630.09
503,Jose Macdonald,bradleyberry.503@example.org,Cameroon,2020-03-27,Basic,795.54
504,Linda Elliott,jacksonsandra.504@example.net,Andorra,2022-12-26,Standard,767.19
505,Sharon Jackson DVM,stacey37.505@example.net,Netherlands Antilles,2025-05-09,Standard,2145.5
506,Kayla Jackson,laurahoover.506@example.org,Poland,2026-05-16,Premium,10397.3
507,James Rodriguez,sandra99.507@example.org,Cook Islands,2021-09-05,Standard,1581.74
508,Steven Greene,mserrano.508@example.org,Turkey,2024-05-08,Basic,260.47
509,April Pace,davisdonna.509@example.net,Philippines,2021-04-08,Basic,274.01
510,Jessica Mays,xboyd.510@example.org,Liberia,2020-10-10,Premium,14173.08
511,Sara Johnston,,Jamaica,2022-05-12,Basic,496.64
512,Shawn Ortiz,jonathancannon.512@example.org,Comoros,2025-12-01,Basic,254.8
513,Kelly Brooks,fletcherkristine.513@example.net,Costa Rica,2024-08-10,Standard,532.03
514,Dawn Wyatt,robert12.514@example.com,Jamaica,2023-04-09,Premium,12408.34
515,Kristin White,cheryl63.515@example.com,Monaco,2021-11-21,Standard,2270.31
516,Michael Fitzgerald,tking.516@example.net,Timor-Leste,2020-12-11,Premium,12055.19
517,Ariel Romero,adkinssean.517@example.net,Solomon Islands,2021-10-23,Standard,210.22
518,Mark Brock,lauren90.518@example.org,Swaziland,2021-01-07,Standard,990.48
519,Daniel Miller,thomasburke.519@example.org,Argentina,2021-04-01,Basic,622.86
520,Donna Stuart,zarias.520@example.net,Azerbaijan,2024-08-05,Standard,2279.13
521,Tara Holmes,daniellegonzales.521@example.org,Congo,2020-11-20,Basic,8.33
522,Christopher Johnson,bowerswilliam.522@example.net,Dominican Republic,2020-04-25,Basic,376.24
523,Heather Foster,cantrellchristopher.523@example.com,Namibia,2023-08-17,Premium,9871.73
524,Krista Barber,aprilmclaughlin.524@example.org,Monaco,2021-11-30,Standard,2026.39
525,Jordan Powell,michael43.525@example.net,Albania,2023-01-15,Basic,99.98
526,Edward Arroyo,gregory81.526@example.net,Spain,2020-12-07,Basic,497.13
527,James Webb,nancy94.527@example.net,Ecuador,2021-05-27,Standard,2851.37
528,Karen Scott,susan77.528@example.net,Hong Kong,2022-12-13,Standard,1240.9
529,Harry Nichols,ericahall.529@example.com,Reunion,2024-08-12,Standard,1144.6
530,Gloria Spencer,john16.530@example.net,Christmas Island,2022-10-08,Basic,22.62
531,Travis Vega,nedwards.531@example.net,United States of America,2023-08-15,Basic,45.92
532,Derek Perez,victorgonzalez.532@example.net,Syrian Arab Republic,2023-06-28,Premium,18768.3
533,Blake Sosa,marykelly.533@example.org,Lithuania,2021-10-18,Premium,19559.03
534,Jacqueline Stewart,duranamber.534@example.org,Ukraine,2021-11-13,Premium,2101.55
535,Kenneth Brown,travis84.535@example.com,South Georgia and the South Sandwich Islands,2022-11-05,Basic,720.54
536,Jennifer Parks,imendoza.536@example.org,China,2020-03-19,Basic,139.17
537,Michael Smith,sbray.537@example.net,Cote d'Ivoire,2024-07-31,Basic,449.09
538,Debbie Dunn,ucarpenter.538@example.com,Dominica,2024-02-09,Premium,14206.54
539,Jeff Barnes,thomas95.539@example.com,Sao Tome and Principe,2022-01-17,Standard,1205.36
540,Carlos Johnston,michael64.540@example.com,Denmark,2022-07-01,Premium,11521.79
541,James Thomas,lelinda.541@example.net,Saint Vincent and the Grenadines,2022-03-13,Standard,1957.12
542,Dr. Samuel Holmes DDS,thomassmith.542@example.com,Solomon Islands,2024-05-09,Standard,742.99
543,Brett Martin,jevans.543@example.net,Cuba,2025-01-29,Basic,795.41
544,Isaac Castro,thomas17.544@example.net,Venezuela,2020-09-22,Premium,5669.87
545,Tracey Gonzalez,maurice61.545@example.com,Morocco,2022-10-06,Standard,228.95
546,Katherine Doyle,tiffanymitchell.546@example.com,Tuvalu,2020-02-03,Basic,755.43
